Starbucks,,2119 Fulton Ave,Sacramento,CA,95825,Sacramento,-121.4016266,38.6038284
Starbucks,,3230 Arena Blvd,Sacramento,CA,95834,Sacramento,-121.5333939,38.6428642
Starbucks,,7701 Laguna Blvd,Elk Grove,CA,95758,Sacramento,-121.413551,38.423862
Starbucks,,1441 Meadowview Rd,Sacramento,CA,95832,Sacramento,-121.50320409415,38.481576520013
Starbucks,,1901 J St,Sacramento,CA,95814,Sacramento,-121.480698,38.577255
Starbucks,,7600 Greenhaven Dr,Sacramento,CA,95831,Sacramento,-121.51685674293,38.480908883198
Starbucks,,8240 Calvine Rd,Elk Grove,CA,95624,Sacramento,-121.4033966,38.455349
Starbucks,,1401 Alhambra Blvd,Sacramento,CA,95816,Sacramento,-121.46702575684,38.568096160889
Starbucks,,8505 Madison Ave,Fair Oaks,CA,95628,Sacramento,-121.243804,38.664615
Starbucks,,8027 Greenback Ln,Citrus Heights,CA,95610,Sacramento,-121.26523557341,38.678897521025
Starbucks,,2095 Golden Center Lane,Rancho Cordova,CA,95670,Sacramento,-121.26484617591,38.625707477331
Starbucks,,1501 16th St,Sacramento,CA,95814,Sacramento,-121.487828,38.571639
Starbucks,,2604 J St,Sacramento,CA,95816,Sacramento,-121.471611,38.5743332
Starbucks,,10064 Bruceville Rd,Elk Grove,CA,95758,Sacramento,-121.41760736704,38.391666635871
Starbucks,,4424 Freeport Blvd,Sacramento,CA,95822,Sacramento,-121.49438476562,38.534748077393
Starbucks,,4928 Roseville Rd,North Highlands,CA,95660,Sacramento,-121.3840802,38.6568388
Starbucks,,5060 Laguna Blvd,Elk Grove,CA,95758,Sacramento,-121.446351,38.422949
Starbucks,,458 Howe Ave,Sacramento,CA,95825,Sacramento,-121.41456842422,38.573034256697
Starbucks,,8030 Gerber Rd,Sacramento,CA,95828,Sacramento,-121.40915,38.4814
Starbucks,,4005 Manzanita Ave,Carmichael,CA,95608,Sacramento,-121.32919294423,38.637278818592
Starbucks,,2620 Gateway Oaks Dr,Sacramento,CA,95833,Sacramento,-121.51647949219,38.613525390625
Starbucks,,610 Watt Ave,Sacramento,CA,95864,Sacramento,-121.3827667,38.575489
Starbucks,,4720 Elk Grove Blvd,Elk Grove,CA,95758,Sacramento,-121.44950866699,38.407932281494
Starbucks,,2095 Golden Centre Ln,Rancho Cordova,CA,95670,Sacramento,-121.26484617591,38.625707477331
Starbucks,,10826 Olson Dr,Rancho Cordova,CA,95670,Sacramento,-121.28546142578,38.592853546143
Starbucks,,3045 Arden Way,Sacramento,CA,95825,Sacramento,-121.3925934,38.596241
Starbucks,,1420 65th St,Sacramento,CA,95819,Sacramento,-121.42827987671,38.554189806052
Starbucks,,431 I St,Sacramento,CA,95814,Sacramento,-121.49980894913,38.583905300866
Starbucks,,8393 Folsom Blvd,Sacramento,CA,95826,Sacramento,-121.39467813345,38.547623177017
Starbucks,,2648 Watt Ave,Sacramento,CA,95821,Sacramento,-121.38215,38.61365
Starbucks,,5539 H St,Sacramento,CA,95819,Sacramento,-121.43432387098,38.567660566559
Starbucks,,980 9th St,Sacramento,CA,95814,Sacramento,-121.49472706336,38.581311874953
Starbucks,,8904 Greenback Ln,Orangevale,CA,95662,Sacramento,-121.2247768,38.6783742
Starbucks,,6306 Garfield Ave,Sacramento,CA,95841,Sacramento,-121.3334045,38.6804581
Starbucks,,6711 Madison Ave,Fair Oaks,CA,95628,Sacramento,-121.3077011,38.6639595
Starbucks,,2992 65th St,Sacramento,CA,95817,Sacramento,-121.4281693,38.5471001
Starbucks,,6013 Florin Rd,Sacramento,CA,95823,Sacramento,-121.432961,38.496426
Starbucks,,3615 Power Inn Rd,Sacramento,CA,95826,Sacramento,-121.4084396,38.5418892
Starbucks,,5353 Sunrise Blvd,Fair Oaks,CA,95628,Sacramento,-121.2725983,38.6632004
Starbucks,,3195 Zinfandel Dr,Rancho Cordova,CA,95670,Sacramento,-121.28451538086,38.584392547607
Starbucks,,1860 Prairie City Rd,Folsom,CA,95630,Sacramento,-121.16426536234,38.65022894285
Starbucks,,2100 Arden Way,Sacramento,CA,95825,Sacramento,-121.416847229,38.595016479492
Starbucks,,4981 Watt Ave,North Highlands,CA,95660,Sacramento,-121.384064,38.656574
Starbucks,,9289 Elk Grove Blvd,Elk Grove,CA,95624,Sacramento,-121.35344696045,38.409297943115
Starbucks,,1042 Florin Rd,Sacramento,CA,95831,Sacramento,-121.52109081905,38.495148917777
Starbucks,,8450 Elk Grove Blvd,Elk Grove,CA,95624,Sacramento,-121.39225004101,38.408672406162
Starbucks,,3511 Truxel Rd,Sacramento,CA,95834,Sacramento,-121.50460903964,38.636415442537
Starbucks,,3539 Bradshaw Rd,Sacramento,CA,95827,Sacramento,-121.3359537,38.5583238
Starbucks,,3110 Sunrise Blvd,Rancho Cordova,CA,95742,Sacramento,-121.2659,38.589001
Starbucks,,2300 Longport Ct,Elk Grove,CA,95758,Sacramento,-121.482345,38.425281
Starbucks,,2121 Natomas Crossing Dr,Sacramento,CA,95834,Sacramento,-121.50960134196,38.640738634102
Starbucks,,1429 Broadway,Sacramento,CA,95818,Sacramento,-121.49386,38.56234
Starbucks,,2001 Stockton Blvd,Sacramento,CA,95817,Sacramento,-121.4616394,38.5591202
Starbucks,,603 E Bidwell St,Folsom,CA,95630,Sacramento,-121.16359815002,38.672719225287
Starbucks,,5874 Antelope Rd,Sacramento,CA,95842,Sacramento,-121.3273397,38.7062633
Starbucks,,195 Blue Ravine Rd,Folsom,CA,95630,Sacramento,-121.179863,38.6543312
Starbucks,,195 Placerville Rd,Folsom,CA,95630,Sacramento,-121.11355215311,38.646231614296
Starbucks,,4110 Norwood Ave,Sacramento,CA,95838,Sacramento,-121.45627593994,38.642864227295
Starbucks,,1689 Arden Way,Sacramento,CA,95815,Sacramento,-121.42755,38.60193
Starbucks,,8341 Elk Grove Florin Rd,Sacramento,CA,95829,Sacramento,-121.37102985582,38.45471181384
Starbucks,,1140 Exposition Blvd,Sacramento,CA,95815,Sacramento,-121.4510269,38.5988846
Starbucks,,1020 16th St,Sacramento,CA,95814,Sacramento,-121.4854761,38.5775064
Starbucks,,8868 Bond Rd,Elk Grove,CA,95759,Sacramento,-121.3733833525,38.422879379438
Starbucks,,4701 Madison Ave,Sacramento,CA,95841,Sacramento,-121.3547744751,38.661403656006
Starbucks,,4301 Arden Way,Sacramento,CA,95864,Sacramento,-121.3641968,38.5958786
Starbucks,,8231 Timberlake Way,Sacramento,CA,95823,Sacramento,-121.41568288207,38.459930866957
Starbucks,,6908 Fair Oaks Blvd,Carmichael,CA,95608,Sacramento,-121.327797,38.626358
Starbucks,,2851 Del Paso Rd,Sacramento,CA,95835,Sacramento,-121.5248993894,38.657306034846
Starbucks,,5837 Sunrise Blvd,Citrus Heights,CA,95610,Sacramento,-121.27294778824,38.674981854342
Starbucks,,4354 Madison Ave,Sacramento,CA,95842,Sacramento,-121.3627625,38.6605682
Starbucks,,4241 Elverta Rd,Antelope,CA,95843,Sacramento,-121.36643218994,38.713905334473
Starbucks,,4332 Watt Ave,North Highlands,CA,95821,Sacramento,-121.3827667,38.6439781
Starbucks,,3815 J St,Sacramento,CA,95816,Sacramento,-121.4560318,38.5704498
Starbucks,,7088 Auburn Blvd,Citrus Heights,CA,95621,Sacramento,-121.29214771092,38.693933486938
Starbucks,,1560-B W El Camino Blvd,Sacramento,CA,95833,Sacramento,-121.4966736,38.6126442
Starbucks,,12195 Tributary Point Dr,Rancho Cordova,CA,95670,Sacramento,-121.2202911,38.6319618
Starbucks,,2791 E Bidwell St,Folsom,CA,95630,Sacramento,-121.1225247,38.6537597
Starbucks,,11211 Point East Dr,Rancho Cordova,CA,95742,Sacramento,-121.2683716,38.60672
Starbucks,,Town & Country Village,Sacramento,CA,95821,Sacramento,-121.40053980052,38.618045076728
Starbucks,,25055 Blue Ravine Rd,Folsom,CA,95630,Sacramento,-121.122345,38.69017
Starbucks,,5149 Manzanita Ave,Carmichael,CA,95608,Sacramento,-121.328643,38.659719
Starbucks,,1123 12th St,Sacramento,CA,95814,Sacramento,-121.49145908759,38.57766708202
Starbucks,,6200 Valley Mack Rd,Sacramento,CA,95823,Sacramento,-121.42999112606,38.473775606247
Starbucks,,9580 Oak Ave Pkwy,Folsom,CA,95630,Sacramento,-121.191162,38.698799
Starbucks,,9475 Madison Ave,Folsom,CA,95630,Sacramento,-121.1974716,38.6770248
Starbucks,,823 Wales Dr,Folsom,CA,95630,Sacramento,-121.1618455,38.6700836
McDonald's,,8220 Calvine Rd,Sacramento,CA,95828,Sacramento,-121.40456914902,38.455420295952
McDonald's,,5525 Folsom Blvd,Sacramento,CA,95819,Sacramento,-121.4383392334,38.559024810791
McDonald's,,6212 Auburn Blvd,Citrus Heights,CA,95621,Sacramento,-121.31940460205,38.67928314209
McDonald's,,3412 Arden Way,Sacramento,CA,95825,Sacramento,-121.38487637043,38.595757260919
McDonald's,,5301 Elkhorn Blvd,Sacramento,CA,95842,Sacramento,-121.3419113,38.6867599
McDonald's,,3773 Northgate Blvd,Sacramento,CA,95834,Sacramento,-121.47653198242,38.63595199585
McDonald's,,11250 White Rock Rd,Rancho Cordova,CA,95742,Sacramento,-121.264793396,38.589534759521
McDonald's,,3006 K St,Sacramento,CA,95816,Sacramento,-121.4667587,38.5716095
McDonald's,,7901 College Town Dr,Sacramento,CA,95826,Sacramento,-121.410072,38.555809
McDonald's,,8300 Elk Grove Florin Rd,Sacramento,CA,95828,Sacramento,-121.3722076,38.455719
McDonald's,,2320 Fair Oaks Blvd,Sacramento,CA,95825,Sacramento,-121.40994429588,38.574083000422
McDonald's,,7527 Laguna Blvd,Elk Grove,CA,95758,Sacramento,-121.41458129883,38.423992156982
McDonald's,,4957 Watt Ave,North Highlands,CA,95660,Sacramento,-121.383415,38.654976
McDonald's,,1721 Howe Ave,Sacramento,CA,95825,Sacramento,-121.41569519043,38.596736907959
McDonald's,,10725 White Rock Rd,Rancho Cordova,CA,95670,Sacramento,-121.28814,38.58803
McDonald's,,6749 Watt Ave,North Highlands,CA,95660,Sacramento,-121.3833084,38.689991
McDonald's,,7632 Sunrise Blvd,Citrus Heights,CA,95610,Sacramento,-121.27124023438,38.70471572876
McDonald's,,3661 Truxel Rd,Sacramento,CA,95834,Sacramento,-121.50565,38.63602
McDonald's,,8710 Elk Grove Blvd,Elk Grove,CA,95624,Sacramento,-121.38034057617,38.408267974854
McDonald's,,8901 Folsom Blvd,Sacramento,CA,95826,Sacramento,-121.37226867676,38.555011749268
McDonald's,,8282 Laguna Blvd,Elk Grove,CA,95758,Sacramento,-121.4007568,38.4221687
McDonald's,,12190 Tributary Point Dr,Rancho Cordova,CA,95670,Sacramento,-121.21964693069,38.631446730511
McDonald's,,3560 Bradshaw Rd,Sacramento,CA,95827,Sacramento,-121.3369140625,38.55647277832
McDonald's,,2733 Elk Grove Blvd,Elk Grove,CA,95758,Sacramento,-121.476402,38.408714
McDonald's,,400 Elkhorn Blvd,Rio Linda,CA,95673,Sacramento,-121.456007,38.682847
McDonald's,,7329 Fair Oaks Blvd,Carmichael,CA,95608,Sacramento,-121.3287277,38.6345596
McDonald's,,3282 Laguna Blvd,Elk Grove,CA,95624,Sacramento,-121.39373,38.42394
McDonald's,,2535 Watt Avenue,Sacramento,CA,95821,Sacramento,-121.38363,38.6118499
McDonald's,,5301 Hazel Ave,Fair Oaks,CA,95628,Sacramento,-121.22627,38.66304
McDonald's,,10355 Folsom Blvd,Rancho Cordova,CA,95670,Sacramento,-121.3051071167,38.588405609131
McDonald's,,7899 Walerga Rd,Antelope,CA,95843,Sacramento,-121.36460113525,38.711475372315
McDonald's,,7900 Madison Ave,Fair Oaks,CA,95628,Sacramento,-121.271652,38.663464
McDonald's,,2335 Florin Rd,Sacramento,CA,95822,Sacramento,-121.48426055908,38.496078491211
McDonald's,,2331 Broadway,Sacramento,CA,95818,Sacramento,-121.48256,38.55922
McDonald's,,4121 Marconi Ave,Sacramento,CA,95821,Sacramento,-121.3667679,38.617775
McDonald's,,6091 Florin Rd,Sacramento,CA,95823,Sacramento,-121.4352493,38.4962654
McDonald's,,2517 Del Paso Blvd,Sacramento,CA,95815,Sacramento,-121.44709,38.612827
McDonald's,,8940 Pocket Rd,Sacramento,CA,95831,Sacramento,-121.50703740712,38.480801190399
McDonald's,,300 State Highway 12,Rio Vista,CA,94571,Sacramento,-121.69052886963,38.161106109619
McDonald's,,2985 Freeport Blvd,Sacramento,CA,95818,Sacramento,-121.48841,38.55045
McDonald's,,200 Richards Blvd,Sacramento,CA,95814,Sacramento,-121.50202941894,38.596744537354
McDonald's,,2757 E Bidwell St,Folsom,CA,95630,Sacramento,-121.124292,38.654952
McDonald's,,697 E Bidwell St,Folsom,CA,95630,Sacramento,-121.16172790527,38.671646118164
McDonald's,,5008 Auburn Blvd,Sacramento,CA,95841,Sacramento,-121.34693,38.65981
McDonald's,,5425 Fruitridge Rd,Sacramento,CA,95820,Sacramento,-121.441833,38.525314
McDonald's,,8030 Fruitridge Rd,Sacramento,CA,95820,Sacramento,-121.40968,38.5247
McDonald's,,170 Iron Point Rd,Folsom,CA,95630,Sacramento,-121.189453,38.643539
McDonald's,,6612 Folsom Auburn Rd,Folsom,CA,95630,Sacramento,-121.17852783203,38.687091827393
McDonald's,,7411 Madison Ave,Citrus Heights,CA,95610,Sacramento,-121.29114,38.6641
McDonald's,,8140 Gerber Rd,Sacramento,CA,95828,Sacramento,-121.40726470947,38.481410980225
McDonald's,,4124 Florin Rd,Sacramento,CA,95823,Sacramento,-121.457352,38.495663
McDonald's,,4731 Mack Rd,Sacramento,CA,95823,Sacramento,-121.447006,38.474758
McDonald's,,5100 Fair Oaks Blvd,Carmichael,CA,95608,Sacramento,-121.34497833252,38.595649719238
McDonald's,,8465 Elk Grove Blvd,Elk Grove,CA,95758,Sacramento,-121.39159,38.41155
McDonald's,,7850 Lichen Dr,Citrus Heights,CA,95621,Sacramento,-121.31253814697,38.707904815674
McDonald's,,5821 Antelope Rd,Sacramento,CA,95842,Sacramento,-121.331505,38.703773
McDonalds,,2860 Fulton Ave,Sacramento,CA,95821,Sacramento,-121.40139492888,38.617308992825
McDonalds,,6370 Mack Rd,Sacramento,CA,95823,Sacramento,-121.42846,38.47385
McDonalds,,10051  Bruceville Rd,Elk Grove,CA,95757,Sacramento,-121.41683086753,38.393126300675
McDonalds,,4242 Norwood Ave,Sacramento,CA,95838,Sacramento,-121.4563065,38.6447182
Burger King,,8338 Power Inn Rd,Elk Grove,CA,95624,Sacramento,-121.40625357628,38.454899390616
Burger King,,2714 El Centro Rd,Sacramento,CA,95833,Sacramento,-121.53884887695,38.615299224854
Burger King,,7800 Stockton Blvd,Sacramento,CA,95823,Sacramento,-121.4191753,38.4740764
Burger King,,5610 Freeport Blvd,Sacramento,CA,95822,Sacramento,-121.49838,38.52402
Burger King,,7225 Greenhaven Dr,Sacramento,CA,95831,Sacramento,-121.52335357666,38.494659423828
Burger King,,171 Iron Point Road,Folsom,CA,95630,Sacramento,-121.1906891,38.6429291
Burger King,,9181 E Stockton Blvd,Elk Grove,CA,95624,Sacramento,-121.390475,38.424865
Burger King,,526 Fairway Dr,Galt,CA,95632,Sacramento,-121.29188537598,38.250423431396
Burger King,,5300 Folsom Blvd,Sacramento,CA,95814,Sacramento,-121.44133,38.55933
Burger King,,7218 Stockton Blvd,Sacramento,CA,95823,Sacramento,-121.4293137,38.4952202
Burger King,,8637 Elk Grove Blvd,Elk Grove,CA,95624,Sacramento,-121.384155,38.409374
Burger King,,3409 Arden Way,Sacramento,CA,95825,Sacramento,-121.384842,38.596184
Burger King,,3601 Bradshaw Rd,Sacramento,CA,95827,Sacramento,-121.3357758522,38.556295703876
Burger King,,2881 Zinfandel Dr,Rancho Cordova,CA,95670,Sacramento,-121.28762054443,38.59443283081
Burger King,,8030 Greenback Ln,Citrus Heights,CA,95610,Sacramento,-121.26538007329,38.678250146748
Burger King,,8501 Gerber Rd,Sacramento,CA,95828,Sacramento,-121.38960266113,38.482097625732
Burger King,,5869 Antelope Rd,Antelope,CA,95843,Sacramento,-121.32779083071,38.705747518066
Burger King,,5150 Stockton Blvd,Sacramento,CA,95820,Sacramento,-121.444334,38.52789
Burger King,,1915 Arden Way,Sacramento,CA,95815,Sacramento,-121.42117,38.59846
Burger King,,7760 Sunrise Blvd,Citrus Heights,CA,95610,Sacramento,-121.27171732485,38.706747740507
Burger King,,5300 Folsom Boulevard,Sacramento,CA,95819,Sacramento,-121.44133,38.55933
Burger King,,14813 Jackson Rd,Sloughhouse,CA,95683,Sacramento,-121.10028076172,38.489444732666
Burger King,,5550 S Watt Ave,Sacramento,CA,95826,Sacramento,-121.370895,38.5256
Burger King,,2746 Marconi Ave,Sacramento,CA,95821,Sacramento,-121.3981552124,38.617553710938
Burger King,,7201 Fair Oaks Blvd,Carmichael,CA,95608,Sacramento,-121.328682,38.632034
Burger King,,4960 Auburn Blvd,Sacramento,CA,95841,Sacramento,-121.34798431397,38.659236907959
Wendy's,,7931 E Stockton Blvd,Sacramento,CA,95823,Sacramento,-121.415741,38.4695511
Wendy's,,2710 Sunrise Blvd,Rancho Cordova,CA,95742,Sacramento,-121.26781463623,38.603019714355
Wendy's,,4180 Northgate Blvd,Sacramento,CA,95834,Sacramento,-121.47477,38.645157
Wendy's,,9120 Harbour Point Dr,Elk Grove,CA,95758,Sacramento,-121.480747,38.426748
Wendy's,,2646 Watt Ave,Sacramento,CA,95821,Sacramento,-121.382271,38.613277
Wendy's,,4320 Watt Ave,Sacramento,CA,95821,Sacramento,-121.38274383545,38.643165588379
Wendy's,,2505 Iron Point Dr,Folsom,CA,95630,Sacramento,-121.11796569824,38.646343231201
Wendy's,,2750 Power Inn Road,Sacramento,CA,95826,Sacramento,-121.40955,38.54859
Wendy's,,8872 Bond Rd,Elk Grove,CA,95624,Sacramento,-121.3728,38.42295
Wendy's,,6435 Antelope Rd,Citrus Heights,CA,95621,Sacramento,-121.313766,38.707794
Wendy's,,1471 Meadowview Road,Sacramento,CA,95832,Sacramento,-121.50249941771,38.481584665587
Wendy's,,7983 Greenback Ln,Citrus Heights,CA,95610,Sacramento,-121.26852416992,38.678760528565
Wendy's,,1101 Riley St,Folsom,CA,95630,Sacramento,-121.16464363925,38.670999510035
Wendy's,,1471 Meadowview Rd,Sacramento,CA,95832,Sacramento,-121.502388,38.481625
Arby's,,2238 Arden Way,Sacramento,CA,95825,Sacramento,-121.41358947754,38.595706939697
Arby's,,3090 Sunrise Blvd,Rancho Cordova,CA,95670,Sacramento,-121.266098,38.5909805
Arby's,,3291 Truxel Rd Apt C,Sacramento,CA,95833,Sacramento,-121.4988861084,38.626152038574
Arby's,,5845 Madison Ave,Sacramento,CA,95841,Sacramento,-121.32787322998,38.661018371582
Arby's,,8090 Madison Ave,Fair Oaks,CA,95628,Sacramento,-121.26304,38.66352
Subway,,8740 La Riviera Dr,Sacramento,CA,95826,Sacramento,-121.3798025,38.5636396
Subway,,1125 2nd St,Sacramento,CA,95814,Sacramento,-121.5046048,38.5816425
Subway,,8393 Folsom Blvd,Sacramento,CA,95826,Sacramento,-121.3932266,38.5474091
Subway,,2300 Longport Ct,Elk Grove,CA,95758,Sacramento,-121.482338,38.425282
Subway,,2648 Watt Ave,Sacramento,CA,95821,Sacramento,-121.3821487,38.6136513
Subway,,3225 Zinfandel Dr,Rancho Cordova,CA,95670,Sacramento,-121.2851794,38.583597
Subway,,341 Iron Point Rd,Folsom,CA,95630,Sacramento,-121.1875992,38.6415291
Subway,,9701 Jackson Rd,Sacramento,CA,95827,Sacramento,-121.33553757116,38.528579460573
Subway,,Gold Rush Plaza,Folsom,CA,95630,Sacramento,-121.17069244385,38.705101013184
Subway,,1140 Exposition Blvd,Sacramento,CA,95815,Sacramento,-121.4510269,38.5988846
Subway,,704 E Bidwell St,Folsom,CA,95630,Sacramento,-121.159871,38.671767
Subway,,56 Shopping Centre,Sacramento,CA,95819,Sacramento,-121.43448384792,38.567683424021
Subway,,8145 Elk Grove Blvd,Elk Grove,CA,95758,Sacramento,-121.40644073486,38.409530639648
Subway,,2707 Broadway,Sacramento,CA,95818,Sacramento,-121.47733077407,38.557642400265
Subway,,5440 Auburn Blvd,Sacramento,CA,95841,Sacramento,-121.3377636,38.6677842
Subway,,8775 Center Pkwy,Sacramento,CA,95823,Sacramento,-121.41833496094,38.438407897949
Subway,,1735 Arden Way,Sacramento,CA,95815,Sacramento,-121.4252319,38.5989418
Subway,,1978 Stockton Blvd,Sacramento,CA,95816,Sacramento,-121.462868,38.559845
Subway,,8231 Timberlake Way,Sacramento,CA,95823,Sacramento,-121.41568288207,38.459930866957
Subway,,5480 Dewey Dr,Fair Oaks,CA,95628,Sacramento,-121.3084564,38.6660156
Subway,,3130 Bradshaw Rd,Sacramento,CA,95827,Sacramento,-121.33742,38.56907
Subway,,2791 E Bidwell St,Folsom,CA,95630,Sacramento,-121.1225281,38.653759
Subway,,Natomas Marketplace,Sacramento,CA,95833,Sacramento,-121.503448,38.63398
Subway,,600 N 10th St,Sacramento,CA,95811,Sacramento,-121.487137,38.597435
Subway,,1649 Watt Ave,Sacramento,CA,95864,Sacramento,-121.38348,38.59528
Subway,,3095 Sunrise Blvd,Rancho Cordova,CA,95670,Sacramento,-121.26524448395,38.590895743896
Subway,,4680 Natomas Blvd,Sacramento,CA,95835,Sacramento,-121.5118179,38.658226
Subway,,7600 Greenhaven Dr,Sacramento,CA,95831,Sacramento,-121.51711057706,38.481208858291
Subway,,2310 Fair Oaks Blvd,Sacramento,CA,95825,Sacramento,-121.41027832031,38.573657989502
Subway,,2104 P St,Sacramento,CA,95816,Sacramento,-121.48060684097,38.569776139904
Subway,,8040 Greenback Ln,Citrus Heights,CA,95610,Sacramento,-121.263443,38.6778603
Subway,,2550 W El Camino Ave,Sacramento,CA,95833,Sacramento,-121.518356,38.613094
Subway,,2029 J St,Sacramento,CA,95814,Sacramento,-121.4787773,38.5765284
Subway,,9729 Fair Oaks Blvd,Fair Oaks,CA,95628,Sacramento,-121.2767563,38.6394653
Subway,,7623 Power Inn Rd,Sacramento,CA,95828,Sacramento,-121.40836334228,38.480422973633
Subway,,9328 Elk Grove Blvd,Elk Grove,CA,95624,Sacramento,-121.35139502585,38.409035280347
Subway,,5501 Power Inn Rd,Sacramento,CA,95820,Sacramento,-121.40853118897,38.525905609131
Subway,,1840 Fulton Ave,Sacramento,CA,95825,Sacramento,-121.4013672,38.5988388
Subway,,659 State Hwy 12,Rio Vista,CA,94571,Sacramento,-121.69620513916,38.160469055176
Subway,,8343 Elk Grove Florin Rd,Sacramento,CA,95829,Sacramento,-121.37158937752,38.454847410321
Subway,,10843 Olson Dr,Rancho Cordova,CA,95670,Sacramento,-121.28550387919,38.593763038516
Subway,,3511 Del Paso Rd,Sacramento,CA,95835,Sacramento,-121.5405731,38.6559334
Subway,,4320 Elverta Rd,Antelope,CA,95843,Sacramento,-121.3634185791,38.712200164795
Subway,,4720 Elk Grove Blvd,Elk Grove,CA,95758,Sacramento,-121.449471,38.407932
Subway,,10530 Twin cities,Galt,CA,95632,Sacramento,-121.29998779297,38.290222167969
Subway,,1036 Florin Rd,Sacramento,CA,95831,Sacramento,-121.5210696,38.4953346
Subway,,5030 Laguna Blvd,Elk Grove,CA,95758,Sacramento,-121.44727,38.42192
Subway,,1231 J St,Sacramento,CA,95814,Sacramento,-121.4901822,38.5795998
Subway,,3635 Bradshaw Rd,Sacramento,CA,95827,Sacramento,-121.33576202393,38.555561065674
Subway,,8234 Laguna Blvd,Elk Grove,CA,95758,Sacramento,-121.40180110931,38.421973906277
Subway,,6530 Florin Rd,Sacramento,CA,95828,Sacramento,-121.427193,38.495766
Subway,,7459 Watt Ave,North Highlands,CA,95660,Sacramento,-121.38323,38.70224
Subway,,9171 Elk Grove Florin Rd,Elk Grove,CA,95624,Sacramento,-121.370872,38.424278
Subway,,1905 16th St,Sacramento,CA,95814,Sacramento,-121.489372,38.567848
Subway,,2302 Arden Way,Sacramento,CA,95825,Sacramento,-121.4103622,38.5959663
Subway,,6000 J Street,Sacramento,CA,95819,Sacramento,-121.4244614,38.5612411
